ID,TIPO,NM_MUNICIPIO,NM_UF,CD_NIVEL,CD_CATEGORIA,NM_CATEGORIA,NM_LOCALIDADE,LAT,LONG,ALT
3777,RURAL,SANTA QUITÉRIA DO MARANHÃO,MARANHÃO,3,4,POVOADO,MATA DOS FERNANDES,-4.26532520651701,-3.04858443537622,6.05111008
3778,RURAL,SANTA QUITÉRIA DO MARANHÃO,MARANHÃO,3,2,LUGAREJO,COCEIRA,-4.29390243150077,-3.03890548317023,7.08741604
3779,RURAL,SANTA QUITÉRIA DO MARANHÃO,MARANHÃO,3,3,POVOADO,BARRA DA ONÇA,-4.27216999678249,-3.03689256897129,5.03803973
3780,URBANO,SANTA RITA,MARANHÃO,1,5,CIDADE,SANTA RITA,-4.43199480818757,-3.0134116765671,2.01931791
3781,RURAL,SANTA RITA,MARANHÃO,3,3,POVOADO,AREIAS,-4.42883134431309,-3.01646297730789,2.09279548
3782,RURAL,SANTA RITA,MARANHÃO,3,5,POVOADO,SANTIAGO,-4.42260752226684,-3.02075624304419,3.00495564
3783,RURAL,SANTA RITA,MARANHÃO,3,2,POVOADO,PEDREIRAS,-4.4347615420077,-3.0188831446237,2.07969427
3784,RURAL,SANTA RITA,MARANHÃO,4,9,PROJETO DE ASSENTAMENTO,AGROVILA DO PA SÍTIO DO MEIO,-4.42179001568656,-3.01734479579975,2.09143604
3785,RURAL,SANTA RITA,MARANHÃO,4,10,PROJETO DE ASSENTAMENTO,AGROVILA DO PA NOVO TEMPO,-4.42299790934402,-3.0218527686414,3.00258573
3786,URBANO,SANTANA DO MARANHÃO,MARANHÃO,1,5,CIDADE,SANTANA DO MARANHÃO,-4.24007677571893,-3.01130683427817,3.03152745
3787,RURAL,SANTANA DO MARANHÃO,MARANHÃO,3,2,LUGAREJO,RIACHÃO,-4.24981188012373,-3.01392621487099,3.07172969
3788,RURAL,SANTANA DO MARANHÃO,MARANHÃO,3,1,POVOADO,SÃO JOÃO DOS TEIXEIRAS,-4.25610990337462,-3.01795666858478,5.03792035
3789,RURAL,SANTANA DO MARANHÃO,MARANHÃO,3,3,POVOADO,COQUEIRO DO MAGU,-4.25300176639392,-3.01336078596037,4.09956943
3790,RURAL,SANTANA DO MARANHÃO,MARANHÃO,3,4,POVOADO,BURITI SECO,-4.27871034093281,-3.0265525519051,6.08098862
3791,RURAL,SANTANA DO MARANHÃO,MARANHÃO,3,9,LUGAREJO,SANTANA VELHA,-4.24476202293292,-3.01222041896467,4.00607605
3792,URBANO,SANTO AMARO DO MARANHÃO,MARANHÃO,1,5,CIDADE,SANTO AMARO DO MARANHÃO,-4.32552849422448,-2.05027211989687,7.00293169
3793,RURAL,SANTO AMARO DO MARANHÃO,MARANHÃO,3,2,POVOADO,TRAVOSA,-4.32790388168367,-2.03794374716391,8.00256147
3794,RURAL,SANTO AMARO DO MARANHÃO,MARANHÃO,3,1,POVOADO,BOA VISTA,-4.33077712510071,-2.0478693936773,5.00390021
3795,RURAL,SANTO AMARO DO MARANHÃO,MARANHÃO,3,3,POVOADO,COCAL,-4.31740049956825,-2.09510427237468,4.08712167
3796,RURAL,SANTO AMARO DO MARANHÃO,MARANHÃO,3,4,POVOADO,BURITI GROSSO,-4.30594944027483,-2.06511978993326,3.04689885
3797,RURAL,SANTO AMARO DO MARANHÃO,MARANHÃO,3,5,POVOADO,BURITIZAL,-4.31385934783403,-2.06577434583204,3.03543821
3798,URBANO,SANTO ANTÔNIO DOS LOPES,MARANHÃO,1,5,CIDADE,SANTO ANTÔNIO DOS LOPES,-4.43614474338019,-4.0873819575597,1.22116357
3799,RURAL,SANTO ANTÔNIO DOS LOPES,MARANHÃO,3,1,POVOADO,LAGOA NOVA,-4.44097710480376,-4.09316127162051,1.35893952
3800,RURAL,SANTO ANTÔNIO DOS LOPES,MARANHÃO,3,8,POVOADO,MURIÇOCA,-4.44393754676869,-4.09601598767734,1.49347846
3801,RURAL,SANTO ANTÔNIO DOS LOPES,MARANHÃO,3,6,POVOADO,PACAS,-4.46181887343109,-4.08146709108477,6.07576057
3802,RURAL,SANTO ANTÔNIO DOS LOPES,MARANHÃO,3,9,POVOADO,SERRA DO CAPIM,-4.46024750084117,-4.09012187413704,6.02442514
3803,RURAL,SANTO ANTÔNIO DOS LOPES,MARANHÃO,3,10,POVOADO,AGROVILA,-4.46173212911256,-4.08860277217614,6.03170217
3804,RURAL,SANTO ANTÔNIO DOS LOPES,MARANHÃO,3,4,POVOADO,CENTRO DOS RODRIGUES,-4.45848499677374,-4.08968312331661,5.04321976
3805,RURAL,SANTO ANTÔNIO DOS LOPES,MARANHÃO,3,7,POVOADO,PAU D'ARCO,-4.45670640556267,-4.07461533302196,5.04390723
3806,RURAL,SANTO ANTÔNIO DOS LOPES,MARANHÃO,3,3,POVOADO,LIVRAMENTO,-4.44634165367991,-4.08798908984755,8.05013059
3807,URBANO,SÃO BENEDITO DO RIO PRETO,MARANHÃO,1,5,CIDADE,SÃO BENEDITO DO RIO PRETO,-4.35299918701629,-3.03327660037303,3.04680098
3808,RURAL,SÃO BENEDITO DO RIO PRETO,MARANHÃO,3,1,POVOADO,SÃO JOSÉ DOS COSTA,-4.35772837376628,-3.0477547017262,8.03365532
3809,URBANO,SÃO BENTO,MARANHÃO,1,5,CIDADE,SÃO BENTO,-4.48283451799243,-2.06970075,8.00229092
3810,RURAL,SÃO BENTO,MARANHÃO,3,5,POVOADO,SOROROCA,-4.52040125051015,-2.08613549623867,2.06489093
3811,RURAL,SÃO BENTO,MARANHÃO,3,4,POVOADO,SÃO ROQUE,-4.48827666309341,-2.07055286837428,1.05389538
3812,RURAL,SÃO BENTO,MARANHÃO,3,1,POVOADO,BELAS ÁGUAS,-4.49708477132367,-2.08178323017036,3.07286837
3813,RURAL,SÃO BENTO,MARANHÃO,3,6,POVOADO,OITEIRO DE MARIA JUSTINA,-4.50311041274872,-2.08613262191895,3.04925679
3814,RURAL,SÃO BENTO,MARANHÃO,3,2,POVOADO,SÃO JERÔNIMO,-4.50773895233036,-2.08624404371082,4.04387394
